address,token_name,token_symbol,token_logo,token_decimals,from_address,from_address_label,to_address,to_address_label,block_hash,block_number,block_timestamp,transaction_hash,transaction_index,log_index,value,possible_spam,value_decimal
0x90aa1ad729e6062ce4b7e5700c494fc06f91c21c,Dgdbuz,Dgdbuz,,8,0xc7fec22dc7c7baae11dd375692acb98144c21154,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x1197f749a5216b3308ceb5657e7476ef57d810e8349608b5696c5a5657732156,18185168,2023-09-21T15:33:35.000Z,0x415c70fdd8f1d5e1276cf63d45c0f64d88ed9f53974649f7529a06478dbd61ac,219,793,72310600000000000,True,723106000
0x2e8c6df2bb3a7c7da9cac8f950d8d8171326e701,SGFDG,SGFDG,,8,0x5ac80642e6b9afb680c70560fbe4629dab12bc63,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xb55e94ade2437426cdbb64170cc46f4446a1f17c77c821a6d7d4002139c3036b,18181797,2023-09-21T04:12:11.000Z,0x20619bd5ace3fff11ebc1ee7c79cc53e51a9b15fc2a5e5b8f64a14271c3bb424,174,434,681680000000000000000,True,6816800000000
0x6cb854f90be787e4459be5d485452987f14aeb6b,CLAM,CLAM,,8,0xcc82423b64631657696b1e93091324bf900dfb2e,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x3b5bb4fd98289f1d4a711b0d62ddd2d28ce8d7efb5932ce6ded806b5d35bc064,18181178,2023-09-21T02:07:59.000Z,0x03ed9be0c34dfc40c6b9cdc15ca7fafc4b4617ef6ab323dc4658d7f61f86a3cd,69,412,46293300012345678,True,462933000.1234568
0x648bc2845e28091298360319d249cce7f8452b43,KUWIK,KUWIK,,8,0x64fe733745345747c7b815e387925deee76ba611,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x2ab535ade4407a4a911dba478969b4a56d5f266ebf88af073a3f3733dfc13e45,18168776,2023-09-19T08:29:59.000Z,0xae7b770483f49d4a205869a4d32647ae45ce98a5de46d97ab8382fd9bb129e2b,84,360,443126313000000000,True,4431263130
0x93c1fdcbb769b7a8453b01ce65eb5a2eb10f9756,Anything,Anything,,8,0x0863f815462db6066fd8a48ebe5c501037426bb7,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xdc640e962f99f8464eef72935efeaa1f47141863557fcd61ca299c105c76098e,18167718,2023-09-19T04:56:47.000Z,0x67fe65c1f162f7a294b1afd12d3b6a8f59940b94b69e83735aa2ab76f923d8b9,86,342,7356203561656561,True,73562035.61656561
0x93c1fdcbb769b7a8453b01ce65eb5a2eb10f9756,Anything,Anything,,8,0x0863f815462db6066fd8a48ebe5c501037426bb7,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xee2a81be58afea41e5e624735226325dd42e694bb4badca285f6b325f1457585,18167555,2023-09-19T04:23:23.000Z,0xbd780924d30ca8ad8fa2d116f315736d1a6ef9583c59fd970612b37113a03fbd,80,692,7356203561656561,True,73562035.61656561
0x146e5f0a57ae5f0eaca04d35fee5123f118536c7,Saudi Coin,SAUDI,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x16bc312ee89342d817a61eb7bba9069f86827d15,,0xeaf8ad296f9b566a1fe80327763095ce13ba8820b93533038a541632d2274e6a,18164974,2023-09-18T19:42:23.000Z,0x36f95cfdb8fbd67de748e414c273fc3800724d5e1356e9ee802086c07abdcf9f,15,106,3918689487900000000000000000,True,3918689487.9
0x146e5f0a57ae5f0eaca04d35fee5123f118536c7,Saudi Coin,SAUDI,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x146e5f0a57ae5f0eaca04d35fee5123f118536c7,,0xeaf8ad296f9b566a1fe80327763095ce13ba8820b93533038a541632d2274e6a,18164974,2023-09-18T19:42:23.000Z,0x36f95cfdb8fbd67de748e414c273fc3800724d5e1356e9ee802086c07abdcf9f,15,105,121196582099999999999999999,True,121196582.10000001
0x70487e5a73a84c23876a25194ec9d9dab9c32394,QuickSnipe0x,SnipeX,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xb415ce4a105178783e002dfc1a6ae81fe49442c9,,0x3c92630dc34e35f7751334baa97e05b87d169facf3802b2fedaaec32af1f2129,18164966,2023-09-18T19:40:47.000Z,0x6f61ba57ef855924b8314cee2539c87c2f42a2bfbbd09f49c42db325e70a242b,11,110,893474999999999913098797,True,893475
0x70487e5a73a84c23876a25194ec9d9dab9c32394,QuickSnipe0x,SnipeX,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x70487e5a73a84c23876a25194ec9d9dab9c32394,,0x3c92630dc34e35f7751334baa97e05b87d169facf3802b2fedaaec32af1f2129,18164966,2023-09-18T19:40:47.000Z,0x6f61ba57ef855924b8314cee2539c87c2f42a2bfbbd09f49c42db325e70a242b,11,109,47024999999999995426252,True,47025
0x0176b898e92e814c06cc379e508ceb571f70bd40,Tip,TIP,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xeb1b2622e07bcf5362b6f735e182e54e9bc75ba8,,0xef6ed132e15fd0284f8f928566f05a0c253140cad245fb1b7925f669dcd8d58a,18164792,2023-09-18T19:05:11.000Z,0x30cf732c53676c7097a9f8018294edeccda00003747d64e5911537509030f3d2,42,156,38598602729734452662060086,False,38598602.72973445
0x0176b898e92e814c06cc379e508ceb571f70bd40,Tip,TIP,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x0176b898e92e814c06cc379e508ceb571f70bd40,,0xef6ed132e15fd0284f8f928566f05a0c253140cad245fb1b7925f669dcd8d58a,18164792,2023-09-18T19:05:11.000Z,0x30cf732c53676c7097a9f8018294edeccda00003747d64e5911537509030f3d2,42,155,2031505406828129087476846,False,2031505.406828129
0x0176b898e92e814c06cc379e508ceb571f70bd40,Tip,TIP,,18,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x78177d47ffe7bfcf54041aab8acd921be053a500,,0x1ef33593ec60fea85cdd8cdd361315e238ac4dad8d3505eb3eefdc84a366bf44,18164552,2023-09-18T18:17:11.000Z,0xbcc042c17813ff6f12981ad4a77f3effe599987ff92e040fdfec976786120217,87,180,13500000000000000000000000,False,13500000
0x0176b898e92e814c06cc379e508ceb571f70bd40,Tip,TIP,,18,0xeb1b2622e07bcf5362b6f735e182e54e9bc75ba8,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xdd0e0088228c18f7daf9a6ba38052ca38ab5f4f28e5b5327e9c414ee1dbfb5c2,18163890,2023-09-18T16:04:11.000Z,0x955ada962cefe7d13763cedd9082bced06574458e8151d4ae03c84ed5231149a,0,3,29130108136562581749536932,False,29130108.136562582
0x0176b898e92e814c06cc379e508ceb571f70bd40,Tip,TIP,,18,0xeb1b2622e07bcf5362b6f735e182e54e9bc75ba8,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0x5fb7145b9ef19f13026ceadbceb698a8aaf9d34abd3c5d0a4080d0737d93517d,18163879,2023-09-18T16:01:59.000Z,0x0559e455ac8e4f1bc14a5455661b56fe84efdf2dec941e501cbcb63eb54ecd7d,12,53,25000000000000000000000000,False,25000000
0xad29c18d6dab03fa048549e4e5eb232578c6f2df,🇵 🇪 🇵 🇪,🇵 🇪 🇵 🇪,,9,0xd68163cb8ae93d0cb4f5650dc9418c2e22fea140,,0x33336272c9c7f5c5ebf24871b1ffda0950fa155d,,0xffc17f0fc49d647549976bcfc8e5b7be01c102ab3cce2cdb520e98f8597e5b58,18163725,2023-09-18T15:31:11.000Z,0x637e66942dbfe14832b30321a6a64be3c3f92aaed569b77227035b12c6126f7f,48,405,295542874854332,True,295542.874854332
