address,token_name,token_symbol,token_logo,token_decimals,from_address,from_address_label,to_address,to_address_label,block_hash,block_number,block_timestamp,transaction_hash,transaction_index,log_index,value,possible_spam,value_decimal
0x2e8c6df2bb3a7c7da9cac8f950d8d8171326e701,SGFDG,SGFDG,,8,0x5ac80642e6b9afb680c70560fbe4629dab12bc63,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xe4fc3387b5b8a7bdb603d1d7acca31d8d2ba4cc6bc6c0af1d61126ef4e9fc382,18181865,2023-09-21T04:25:47.000Z,0x11b19ef9cc6cfd0ed06a177ea2b4df3bcc7ec8f458ba7fcfa66ebfb1dd0dc0c4,152,206,681680000000000000000,True,6816800000000
0x5eefd21f0d81124dd5f2a9bab66f37075fadc8ee,Apollo IX,APX,,8,0x008bd48046f65e22168738f8ebb930d38d1e1659,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0x709833fa050a7d84a8f79772304885d32a2a597af9b6a30c8fa1e0f970c71fdd,18181457,2023-09-21T03:03:47.000Z,0xf49e9e23603fbae58b64d9bf993bfcf92994d5ab1eac1ac2a723b98066bcf387,101,174,383562035616565610,True,3835620356.165656
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xe74711ab2f922758a02c6345333d8852636a6fe6,,0x42f66714b0b89f1340598d370b907e7f14aaed1d02ed807c3bebfd632e288750,18179793,2023-09-20T21:29:35.000Z,0xb980c676fc43b73b5145602cfa02286d756d4850310806d8731fdc75cb02dd89,12,68,38294448290880245660410460,True,38294448.29088025
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0x7f93f9e42b8f8fd9e061475f67521726788f3f07,,0x42f66714b0b89f1340598d370b907e7f14aaed1d02ed807c3bebfd632e288750,18179793,2023-09-20T21:29:35.000Z,0xb980c676fc43b73b5145602cfa02286d756d4850310806d8731fdc75cb02dd89,12,67,266067559366703952327894,True,266067.55936670396
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xe74711ab2f922758a02c6345333d8852636a6fe6,,0x58e78dc49a0adc99dc6ee622a2f7aae4098d682d8024597494b03064698f175b,18179238,2023-09-20T19:37:47.000Z,0x856a6f52f09e5af0280e1646fde7ba4017d0a17df748e147f16006a407de2680,12,52,53421138088151846230031766,True,53421138.08815184
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0x7f93f9e42b8f8fd9e061475f67521726788f3f07,,0x58e78dc49a0adc99dc6ee622a2f7aae4098d682d8024597494b03064698f175b,18179238,2023-09-20T19:37:47.000Z,0x856a6f52f09e5af0280e1646fde7ba4017d0a17df748e147f16006a407de2680,12,51,371166904448945462679709,True,371166.9044489455
0xdbe07c9e6803b737574ff1a1fbb86ce3d1660e05,Kase,KASE,,18,0x2923307c9053fe9a8a5d4199413e7944d7ece2e0,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xa9b1b3c856cbaa575ad5a81f069480dcb7b074dfd16d8b813356391b3cb5e64d,18179099,2023-09-20T19:09:35.000Z,0xf7683d5d1d2323b926ba9411bafee3db305a8c5efa78a9f888a96a1c6babef14,7,56,511015482172708150651501,True,511015.48217270814
0xdbe07c9e6803b737574ff1a1fbb86ce3d1660e05,Kase,KASE,,18,0xaef360ea8df2a9ea416bcd87ba595143a1c9f3a7,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xaa61bbb6d62ae20ae526ac72127e09ed6547c666de41fa5f0b4eb18ba5c4c100,18179057,2023-09-20T19:00:47.000Z,0x6554b8b778c23441a77d4eaf0a9498a82f86990e40913de7a76c1b26d2499bdb,103,191,2000000000000000000000000,True,2000000
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0xe74711ab2f922758a02c6345333d8852636a6fe6,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0xf9b561a5b0598fa6a23ed9868a20289bfe1b8e106b888dbeb5da3135a8b89c5d,18178607,2023-09-20T17:30:47.000Z,0x22cc04687ed227713a032aec781eee00eb21e3550f22d2f5e75e84056de7c35d,2,15,107426963212421099094099474,True,107426963.2124211
0x7f93f9e42b8f8fd9e061475f67521726788f3f07,Yobama,Yobama,,18,0xe74711ab2f922758a02c6345333d8852636a6fe6,,0x91c61c4d8ebf0e2b60d98a67c11fbd0ca2f621e7,,0x0a550169d6bd250ed43856881ebf9d6dcf3fd4776d17844aac28ecfd7354082d,18178604,2023-09-20T17:30:11.000Z,0x8ef3bc15c646304ef28a1b45fa6565572efe7685286f866f38758d6a7260908a,20,131,154459558915071536376862525,True,154459558.91507155
